status,manifest_id,job_slug,path,dataset,representation,descriptor,classifier,feature_set,feature_kind,seed,data_seed,learning_rate,steps,bins,standardize,n_train,n_validation,n_test,feature_dim,mlp_hidden_width,classifier_parameter_count,target_parameter_count,target_parameter_source,target_parameter_relative_error,classifier_n_iter,validation_loss,validation_accuracy,test_loss,test_accuracy,wall_time_seconds,git_commit,git_dirty
complete,synthetic,synthetic-eigengap__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed6,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed6.json,synthetic-eigengap,synthetic,block-hamiltonian,mlp,values,singular_values,6,0,0.01,2000,32,True,2949,328,819,4,141,989,992,global-hamiltonian-32-layer:block-hamiltonian,0.0030241935483870967,86,0.58149259554606,0.676829268292683,0.5766683270942172,0.6715506715506715,2.1127145290374756,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed7,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed7.json,synthetic-eigengap,synthetic,block-hamiltonian,mlp,values,singular_values,7,0,0.01,2000,32,True,2949,328,819,4,141,989,992,global-hamiltonian-32-layer:block-hamiltonian,0.0030241935483870967,68,0.57903095552565,0.6829268292682927,0.575049014892546,0.6800976800976801,2.0354554653167725,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed8,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed8.json,synthetic-eigengap,synthetic,block-hamiltonian,mlp,values,singular_values,8,0,0.01,2000,32,True,2949,328,819,4,141,989,992,global-hamiltonian-32-layer:block-hamiltonian,0.0030241935483870967,70,0.5838200665296807,0.6737804878048781,0.5808068604458869,0.6788766788766789,2.039210796356201,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed9,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed9.json,synthetic-eigengap,synthetic,block-hamiltonian,mlp,values,singular_values,9,0,0.01,2000,32,True,2949,328,819,4,141,989,992,global-hamiltonian-32-layer:block-hamiltonian,0.0030241935483870967,96,0.5883570891807145,0.6707317073170732,0.5815224882474416,0.6715506715506715,2.119675397872925,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed0,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed0.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,0,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,128,0.6029953661267043,0.7378048780487805,0.6128440539722422,0.7509157509157509,1.8620219230651855,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed1,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed1.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,1,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,128,0.5601665231669836,0.7713414634146342,0.592225064610817,0.7423687423687424,1.850290298461914,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed10,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed10.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,10,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,163,0.5378753947702901,0.7835365853658537,0.6161830937475671,0.746031746031746,1.8976082801818848,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed11,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed11.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,11,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,219,0.6632433920696352,0.7439024390243902,0.6833591720488411,0.7496947496947497,1.9848742485046387,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed12,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed12.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,12,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,105,0.6215001907430246,0.7439024390243902,0.5567444798717622,0.7631257631257631,1.7937006950378418,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed13,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed13.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,13,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,138,0.5650208002996169,0.7347560975609756,0.6454646332599826,0.7619047619047619,1.8150103092193604,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed14,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed14.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,14,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,146,0.543624259590778,0.7835365853658537,0.6051512509852931,0.7533577533577533,1.8649728298187256,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed15,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed15.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,15,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,133,0.6785693782668475,0.6951219512195121,0.6021830814198778,0.7728937728937729,1.8762986660003662,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed16,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed16.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,16,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,108,0.6009536391186098,0.7347560975609756,0.6040767710125017,0.746031746031746,1.8098394870758057,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed17,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed17.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,17,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,133,0.6366511616198915,0.7469512195121951,0.6502033185482357,0.7411477411477412,1.8285713195800781,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed18,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed18.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,18,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,179,0.5551816032501524,0.7926829268292683,0.6366936636059896,0.7557997557997558,1.9194002151489258,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed19,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed19.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,19,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,140,0.5405846735597728,0.7713414634146342,0.5985717756551198,0.746031746031746,1.8807191848754883,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed2,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed2.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,2,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,154,0.5997746574528592,0.7317073170731707,0.6265138614858224,0.7545787545787546,1.897233247756958,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed3,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed3.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,3,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,163,0.6084562356004392,0.7560975609756098,0.663794456098031,0.7289377289377289,1.9196088314056396,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed4,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed4.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,4,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,131,0.6258520837089004,0.7378048780487805,0.6328167822015093,0.7387057387057387,1.8468608856201172,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed5,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed5.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,5,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,204,0.6197122760526663,0.7865853658536586,0.6613431296101446,0.7448107448107448,1.9920446872711182,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed6,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed6.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,6,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,155,0.6906007667219604,0.7317073170731707,0.6570524398749805,0.7545787545787546,1.9105687141418457,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed7,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed7.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,7,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,179,0.5758979895902088,0.7591463414634146,0.6229712631879281,0.7667887667887668,1.959214687347412,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed8,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed8.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,8,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,109,0.5939733746684857,0.725609756097561,0.6825032860208108,0.7411477411477412,1.7945265769958496,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed9,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-raw-data__mlp__raw__lr0.01__seed9.json,synthetic-eigengap,synthetic,raw-data,mlp,raw,raw_values,9,0,0.01,2000,32,True,2949,328,819,16,27,515,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.005859375,104,0.5376783611435033,0.7713414634146342,0.6514983862373599,0.717948717948718,1.8032236099243164,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed0,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed0.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,0,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,48,0.04574347963765437,0.9786585365853658,0.04691618682636894,0.9755799755799756,2.0380029678344727,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed1,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed1.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,1,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,50,0.0360084138518053,0.9817073170731707,0.042917297005632044,0.9755799755799756,2.0186381340026855,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed10,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed10.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,10,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,58,0.037680026958686295,0.9817073170731707,0.04464718141116028,0.9792429792429792,2.040952682495117,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed11,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed11.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,11,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,62,0.029317980650708356,0.9847560975609756,0.03428596119664118,0.9829059829059829,2.0169217586517334,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed12,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed12.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,12,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,58,0.0401063014146325,0.9847560975609756,0.04584731337465257,0.9755799755799756,2.0275557041168213,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed13,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed13.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,13,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,84,0.031010876599368506,0.9817073170731707,0.034047558818077195,0.9829059829059829,2.1091723442077637,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed14,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed14.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,14,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,42,0.039132017478087304,0.9786585365853658,0.03616408472984298,0.9853479853479854,1.9924039840698242,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed15,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed15.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,15,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,39,0.05427159420633872,0.9786585365853658,0.05508389031062411,0.9706959706959707,2.0114142894744873,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed16,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed16.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,16,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,60,0.02979630020751757,0.9817073170731707,0.035918796139221006,0.9804639804639804,2.05605149269104,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed17,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed17.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,17,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,47,0.033122504068439425,0.9817073170731707,0.03723755908892272,0.9804639804639804,2.0020952224731445,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed18,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed18.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,18,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,71,0.030786251351649675,0.9878048780487805,0.037058325503171445,0.9816849816849816,2.069896697998047,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed19,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed19.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,19,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,45,0.04294449385968253,0.9817073170731707,0.045176796818531095,0.978021978021978,2.004490375518799,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed2,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed2.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,2,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,76,0.03786105982424944,0.9817073170731707,0.04135423262056985,0.9829059829059829,2.073863983154297,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed3,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed3.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,3,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,67,0.03115801873092184,0.9847560975609756,0.03722183242657582,0.9816849816849816,2.078005790710449,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed4,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed4.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,4,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,64,0.029689210360775948,0.9817073170731707,0.03608894931502115,0.9816849816849816,2.098600149154663,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed5,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed5.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,5,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,37,0.035052585132058375,0.9878048780487805,0.04034793951266668,0.9804639804639804,2.0189034938812256,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed6,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed6.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,6,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,64,0.0316106874293247,0.9847560975609756,0.03594996110543488,0.9804639804639804,2.0656707286834717,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed7,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed7.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,7,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,54,0.03365086878267584,0.9817073170731707,0.03562041905898237,0.9841269841269841,2.0314738750457764,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed8,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed8.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,8,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,60,0.03987658768832498,0.9817073170731707,0.03586315656364605,0.9829059829059829,2.0694761276245117,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed9,results/runs/classical_baseline/synthetic/synthetic-eigengap__synthetic__classical-symmetric-hamiltonian__mlp__values__lr0.01__seed9.json,synthetic-eigengap,synthetic,symmetric-hamiltonian,mlp,values,eigenvalues,9,0,0.01,2000,32,True,2949,328,819,4,73,513,512,global-hamiltonian-32-layer:symmetric-hamiltonian,0.001953125,56,0.031195777159904497,0.9878048780487805,0.0385167320492122,0.9792429792429792,2.0401761531829834,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed0,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed0.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,0,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,42,0.03496688665167311,0.9847560975609756,0.04398875977293607,0.9829059829059829,2.450369358062744,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed1,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed1.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,1,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,28,0.03380584225549537,0.9847560975609756,0.033529775071344615,0.9829059829059829,2.384828567504883,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed10,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed10.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,10,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,34,0.031623157156737886,0.9878048780487805,0.028932966149709933,0.9877899877899878,2.4186415672302246,f82d665edc1f046e05be0c503bf149ae1d15138a,False
complete,synthetic,synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed11,results/runs/classical_baseline/synthetic/synthetic-singular__synthetic__classical-block-hamiltonian__mlp__values__lr0.01__seed11.json,synthetic-singular,synthetic,block-hamiltonian,mlp,values,singular_values,11,0,0.01,2000,32,True,2949,328,819,2,294,1472,1472,global-hamiltonian-32-layer:block-hamiltonian,0.0,34,0.03020231613298302,0.9878048780487805,0.03285525596236001,0.9841269841269841,2.4178879261016846,f82d665edc1f046e05be0c503bf149ae1d15138a,False
