status,manifest_id,job_slug,run_dir,dataset,representation,encoder,depth,seed,learning_rate,batch_size,steps,standardize,initial_state,projector_renormalize,track_readout_leakage,final_validation_loss,final_validation_accuracy,final_test_loss,final_test_accuracy,best_validation_accuracy,validation_accuracy_auc,time_to_target_step,wall_time_seconds,mean_readout_leakage_mass,parameter_count,n_qubits,hilbert_dim,git_commit,git_dirty
complete,pendigits,pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed19,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed19_seed19,pendigits,dyn,block-hamiltonian,16,19,0.01,32,2000,True,plus,True,False,0.3395259654977214,0.9626666666666667,0.42377030493551593,0.9399656946826758,0.9626666666666667,1783.3999999999999,,91.6542763710022,,736,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed1,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed1_seed1,pendigits,dyn,block-hamiltonian,16,1,0.01,32,2000,True,plus,True,False,0.32311762531727484,0.9626666666666667,0.3616458493460222,0.9468267581475128,0.964,1779.4666666666667,,90.60313081741333,,736,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed2,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed2_seed2,pendigits,dyn,block-hamiltonian,16,2,0.01,32,2000,True,plus,True,False,0.34292445045014,0.9653333333333334,0.428771539478657,0.9259576901086335,0.9666666666666667,1788.3999999999996,,92.29678201675415,,736,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed3,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed3_seed3,pendigits,dyn,block-hamiltonian,16,3,0.01,32,2000,True,plus,True,False,0.3146742178066547,0.9586666666666667,0.3539951548090017,0.9391080617495712,0.9666666666666667,1758.0,,92.34885835647583,,736,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed4,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed4_seed4,pendigits,dyn,block-hamiltonian,16,4,0.01,32,2000,True,plus,True,False,0.33949749215926,0.9626666666666667,0.40458233097794216,0.9376786735277302,0.968,1772.0000000000002,,92.08805203437805,,736,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed5,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed5_seed5,pendigits,dyn,block-hamiltonian,16,5,0.01,32,2000,True,plus,True,False,0.3437764590476179,0.9466666666666667,0.42016836912470806,0.9150943396226415,0.9586666666666667,1737.7333333333333,,90.74992537498474,,736,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed6,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed6_seed6,pendigits,dyn,block-hamiltonian,16,6,0.01,32,2000,True,plus,True,False,0.31846710781982834,0.9506666666666667,0.353337275316491,0.9462550028587764,0.9573333333333334,1747.466666666667,,93.47088623046875,,736,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed7,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed7_seed7,pendigits,dyn,block-hamiltonian,16,7,0.01,32,2000,True,plus,True,False,0.3152457326124013,0.9586666666666667,0.37147935847727126,0.9365351629502573,0.9586666666666667,1768.3333333333333,,88.97674608230591,,736,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed8,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed8_seed8,pendigits,dyn,block-hamiltonian,16,8,0.01,32,2000,True,plus,True,False,0.325331483719345,0.96,0.381191377527425,0.9376786735277302,0.9626666666666667,1766.7333333333333,,91.77091884613037,,736,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed9,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L16__lr0.01__bs32__seed9_seed9,pendigits,dyn,block-hamiltonian,16,9,0.01,32,2000,True,plus,True,False,0.32435088736013606,0.956,0.3560119893319368,0.9433962264150944,0.956,1766.9333333333334,,91.2490587234497,,736,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed0,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed0_seed0,pendigits,dyn,block-hamiltonian,1,0,0.01,32,2000,True,plus,True,False,1.4251915292822237,0.5466666666666666,1.4327299257989339,0.5145797598627787,0.5693333333333334,993.2666666666667,,18.52512550354004,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed10,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed10_seed10,pendigits,dyn,block-hamiltonian,1,10,0.01,32,2000,True,plus,True,False,1.448124285277179,0.5693333333333334,1.5131098016979245,0.5277301315037164,0.62,1068.3333333333335,,19.256857872009277,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed11,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed11_seed11,pendigits,dyn,block-hamiltonian,1,11,0.01,32,2000,True,plus,True,False,1.4500800824085378,0.5773333333333334,1.5049238049709768,0.5574614065180102,0.656,1055.3999999999999,,18.060317039489746,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed12,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed12_seed12,pendigits,dyn,block-hamiltonian,1,12,0.01,32,2000,True,plus,True,False,1.4553341243085525,0.64,1.5075017060933043,0.5820468839336764,0.6466666666666666,1077.5333333333333,,19.2580828666687,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed13,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed13_seed13,pendigits,dyn,block-hamiltonian,1,13,0.01,32,2000,True,plus,True,False,1.4645260418944115,0.588,1.5270773250220437,0.5408805031446541,0.624,1093.0000000000002,,18.71036648750305,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed14,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed14_seed14,pendigits,dyn,block-hamiltonian,1,14,0.01,32,2000,True,plus,True,False,1.4471579471002152,0.6453333333333333,1.5358058195994273,0.5914808461978274,0.6453333333333333,1057.5333333333335,,18.71887755393982,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed15,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed15_seed15,pendigits,dyn,block-hamiltonian,1,15,0.01,32,2000,True,plus,True,False,1.442768822992549,0.6053333333333333,1.5076490490196057,0.5574614065180102,0.6333333333333333,1074.1999999999998,,19.16619873046875,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed16,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed16_seed16,pendigits,dyn,block-hamiltonian,1,16,0.01,32,2000,True,plus,True,False,1.4504718168887873,0.5613333333333334,1.494660315876882,0.5251572327044025,0.644,1036.0666666666666,,19.996009826660156,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed17,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed17_seed17,pendigits,dyn,block-hamiltonian,1,17,0.01,32,2000,True,plus,True,False,1.4562009467635093,0.568,1.505474917315942,0.5200114351057747,0.64,1086.7333333333336,,19.150019884109497,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
complete,pendigits,pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed18,results/runs/pendigits_ablation_singular-vector-only/pendigits__dyn__block-hamiltonian__L1__lr0.01__bs32__seed18_seed18,pendigits,dyn,block-hamiltonian,1,18,0.01,32,2000,True,plus,True,False,1.4412773237590484,0.5853333333333334,1.5051627241134073,0.5240137221269296,0.648,1084.8666666666666,,18.342323303222656,,46,4,16,6e3df8c2ae7503394992a62eaa877ace7721f2bc,False
